dataset,missing_ratio,missing_pattern,missing_pattern_label,algorithm,algorithm_label,imputer,avg_reduction_time,std_reduction_time,avg_tuning_time,std_tuning_time,avg_preprocessing_time,std_preprocessing_time,avg_selection_pipeline_time,std_selection_pipeline_time,avg_selected_attributes,std_selected_attributes,avg_reduction_rate,std_reduction_rate,avg_f1_score,std_f1_score,avg_ranking_loss,std_ranking_loss,avg_coverage,std_coverage,avg_hamming_loss,std_hamming_loss,total_runtime,folds
scene,0.1,mcar,MCAR,ours,Ours,native,0.015897895500529557,0.000609024708347788,0.0,0.0,0.0,0.0,0.015898062498308718,0.0006090841008306017,1.0,0.0,99.65986394557824,0.0,0.10000000335276127,0.070710681806504,0.4974999999999999,0.05303300858899111,2.55,0.3535533905932738,0.22916666666666669,0.017677669529663646,0.036410291999345645,2
scene,0.1,mcar,MCAR,mcb-ar,MCB-AR,native,0.024785229499684647,0.0008856802336783323,0.0,0.0,0.0,0.0,0.024785229499684647,0.0008856802336783323,1.0,0.0,99.65986394557824,0.0,0.0416666679084301,0.011785112317328317,0.5225,0.1308147545195113,2.65,0.7071067811865476,0.20416666666666664,0.041247895569215286,0.0548339169981773,2
scene,0.1,mcar,MCAR,mfs-mcdm,MFS-MCDM,mixed,0.0025793335007620044,0.00016935277710822112,24.56463425000038,0.04756866415704057,0.46176658399781445,0.6116261525194508,25.028980167498958,0.6593641694535997,6.0,0.0,97.95918367346938,0.0,0.07500000298023224,0.10606602139266698,0.5106249999999999,0.09987883284259982,2.55,0.49497474683058307,0.1833333333333333,0.01178511301977577,50.078755374997854,2
scene,0.1,mcar,MCAR,fimf,FIMF,mixed,0.14118231200336595,0.0014072895742554884,24.895968770502805,0.06481508694340925,11.63460747949648,15.234183233857877,36.67175856200265,15.29759103122703,16.5,19.091883092036785,94.38775510204081,6.493837786407069,0.0,0.0,0.40437499999999993,0.06452349378327238,2.0,0.3535533905932738,0.1916666666666666,0.03535533905932739,76.58538054200471,2
scene,0.1,mcar,MCAR,ml-csfs,ML-CSFS,knn,0.45538979150296655,0.011173112335762736,51.63290918799976,2.5441732336051013,0.04422425049779122,0.0077893702139863194,52.132523230000515,2.5475569757268777,5.5,3.5355339059327378,98.12925170068027,1.2025625530383541,0.02500000037252903,0.035355339586162986,0.484375,0.050381358159541534,2.35,0.14142135623730964,0.23333333333333336,0.07071067811865485,104.27721212500182,2
scene,0.15,mcar,MCAR,ours,Ours,native,0.01850029200068093,0.0030372004024028783,0.0,0.0,0.0,0.0,0.01850060449942248,0.0030370526157545044,1.0,0.0,99.65986394557824,0.0,0.10000000335276127,0.070710681806504,0.4974999999999999,0.05303300858899111,2.55,0.3535533905932738,0.22916666666666669,0.017677669529663646,0.042299291999370325,2
scene,0.15,mcar,MCAR,mcb-ar,MCB-AR,native,0.02884820850158576,0.0017261657410959736,0.0,0.0,0.0,0.0,0.02884820850158576,0.0017261657410959736,1.0,0.0,99.65986394557824,0.0,0.0416666679084301,0.011785112317328317,0.5125,0.14495689014324226,2.5999999999999996,0.7778174593052023,0.20416666666666664,0.041247895569215286,0.06370483399950899,2
scene,0.15,mcar,MCAR,mfs-mcdm,MFS-MCDM,em,0.0028314375012996607,0.000293537704803483,30.89469637500224,0.2911965313897213,1.0976246249992982,0.09379188088987682,31.99515243750284,0.19769818820464796,32.5,37.476659402887016,88.94557823129252,12.747163062206464,0.02500000037252903,0.035355339586162986,0.4625,0.060104076400856514,2.325,0.4596194077712558,0.1833333333333333,0.02357022603955162,64.2274147499993,2
scene,0.15,mcar,MCAR,fimf,FIMF,mixed,0.1463426874979632,0.0035831752209411287,31.432089916503173,0.7274748739294489,15.303275417001714,20.13566385844697,46.88170802100285,19.41177215973846,9.0,8.48528137423857,96.9387755102041,2.886150127292028,0.05000000074505806,0.0,0.514375,0.03623922253581042,2.5999999999999996,0.07071067811865482,0.1791666666666666,0.017677669529663664,95.63593437500094,2
scene,0.15,mcar,MCAR,ml-csfs,ML-CSFS,mixed,0.41606552049779566,0.054696152729909,62.7276522084976,23.610825812596545,0.5829991460013844,0.7638316819618302,63.72671687499678,22.901690283364623,4.5,2.1213203435596424,98.46938775510205,0.7215375318230145,0.02500000037252903,0.035355339586162986,0.48937499999999995,0.05745242597140694,2.3499999999999996,0.42426406871192857,0.1833333333333333,0.011785113019775828,127.47850029099936,2
yeast,0.05,mcar,MCAR,ours,Ours,native,0.006348020498990081,0.0009454901513920214,0.0,0.0,0.0,0.0,0.006348228500428377,0.0009454901565369004,1.0,0.0,99.02912621359224,0.0,0.48121076822280884,0.04845985636194681,0.3234815630797774,0.018771181523915163,9.0,0.4242640687119295,0.3461538461538462,0.016317848796612577,0.01807725000253413,2
yeast,0.05,mcar,MCAR,mcb-ar,MCB-AR,native,0.006467333496402716,0.0007672101500784655,0.0,0.0,0.0,0.0,0.006467333496402716,0.0007672101500784655,1.0,0.0,99.02912621359224,0.0,0.48121076822280884,0.04845985636194681,0.3234815630797774,0.018771181523915163,9.0,0.4242640687119295,0.3461538461538462,0.016317848796612577,0.018659249995835125,2
yeast,0.05,mcar,MCAR,mfs-mcdm,MFS-MCDM,missforest,0.0013329165012692101,2.769735302995945e-06,5.696764083499147,0.510390440454644,5.8269433329987805,0.32730028358007807,11.525040332999197,0.8376879542994191,4.0,2.8284271247461903,96.11650485436894,2.746045752180771,0.46505579352378845,0.053571468296196544,0.3106779529993816,0.018486666156253155,8.975,0.035355339059327875,0.33269230769230773,0.024476773194918946,23.614647250004055,2
yeast,0.05,mcar,MCAR,fimf,FIMF,mixed,0.21212754150110413,0.009768327329748201,6.326053312499425,0.7108234228203204,0.13640689599924372,0.18059026924384775,6.674587749999773,0.8816453647344199,11.5,13.435028842544403,88.83495145631068,13.043717322858644,0.44450703263282776,0.027388581595773846,0.3079297438672439,0.06607634823149507,8.975,1.3788582233137672,0.34038461538461545,0.019037490262714753,13.433310542000982,2
yeast,0.05,mcar,MCAR,ml-csfs,ML-CSFS,mixed,0.7685703539973474,0.3641317971391414,8.793891729001189,0.21869407296532806,3.1754850830002397,4.079318819656788,12.737947165998776,4.6621446897612575,5.0,1.4142135623730951,95.14563106796118,1.3730228760903904,0.4223159849643707,0.015723682627110727,0.29751262626262626,0.002830212747930969,8.825,0.31819805153394715,0.33653846153846156,0.0027196414661020962,25.920567875000415,2
yeast,0.1,mcar,MCAR,ours,Ours,native,0.008214520999899833,0.00032529881765998753,0.0,0.0,0.0,0.0,0.008214770998165477,0.0003253582152876802,1.0,0.0,99.02912621359224,0.0,0.3332875519990921,0.25943220753707924,0.3000156539888683,0.003513395822570036,8.6,0.21213203435596475,0.375,0.029916056127123097,0.024579541001003236,2
yeast,0.1,mcar,MCAR,mcb-ar,MCB-AR,native,0.008023896498343674,0.0005263526102934808,0.0,0.0,0.0,0.0,0.008023896498343674,0.0005263526102934808,1.0,0.0,99.02912621359224,0.0,0.46617648005485535,0.01444258701977359,0.3053204880437024,0.037969181650935206,8.8,1.2020815280171309,0.35961538461538467,0.008158924398306249,0.02623983399826102,2
yeast,0.1,mcar,MCAR,mfs-mcdm,MFS-MCDM,knn,0.0011785620008595288,1.2227288487536584e-05,9.176368688000366,0.6150164056862124,0.011106687499705004,0.0004124490235134562,9.18865393750093,0.6154166274212383,8.5,3.5355339059327378,91.74757281553399,3.432557190225951,0.45982491970062256,0.016318206072205396,0.29051084827870544,0.017740895166921927,8.850000000000001,0.4242640687119283,0.31153846153846154,0.0054392829322042705,18.3870524580052,2
yeast,0.1,mcar,MCAR,fimf,FIMF,mixed,0.17591045849985676,0.003156465987188872,9.6977298540005,0.6943019909625069,4.14617531249678,5.3671809738971215,14.019815624997136,6.0646394308468174,2.5,0.7071067811865476,97.57281553398059,0.6865114380451902,0.41499099135398865,0.047959278242182914,0.29386267006802724,0.035220050772110614,8.725,0.5303300858899106,0.33269230769230773,0.03535533905932737,28.441450457998144,2
yeast,0.1,mcar,MCAR,ml-csfs,ML-CSFS,em,1.8084050210018177,1.972020315887248,18.977790917000675,6.511359089605747,0.541560688001482,0.23370960425919338,21.327756626003975,8.717089009752188,7.0,5.656854249492381,93.20388349514565,5.4920915043615315,0.48241026699543,0.007075591854584635,0.29541698876520306,0.009035708831279996,9.024999999999999,0.6010407640085651,0.32307692307692304,0.010878565864408503,42.75078612499783,2
yeast,0.15,mcar,MCAR,ours,Ours,native,0.007857416996557731,0.00020317581854361436,0.0,0.0,0.0,0.0,0.007857708500523586,0.00020323451132288833,1.0,0.0,99.02912621359224,0.0,0.45645923912525177,0.03637831472232924,0.2897724051741909,0.0009548528877571909,8.5,0.07071067811865575,0.3153846153846154,0.03263569759322527,0.02205975000106264,2
yeast,0.15,mcar,MCAR,mcb-ar,MCB-AR,native,0.010793062498123618,0.0006262314422207037,0.0,0.0,0.0,0.0,0.010793062498123618,0.0006262314422207037,1.0,0.0,99.02912621359224,0.0,0.467404380440712,0.00811434308298413,0.2920436507936508,0.05641421363395055,8.675,0.5303300858899106,0.3173076923076923,0.029916056127123097,0.028293374998611398,2
yeast,0.15,mcar,MCAR,mfs-mcdm,MFS-MCDM,mixed,0.0011967294994974509,0.0001400955276442514,11.086127625003428,0.18484855538015293,0.19890254200072377,0.26324843001653436,11.28622689650365,0.44823708092433157,11.5,13.435028842544403,88.83495145631068,13.043717322858644,0.4671907126903534,0.027260202295209663,0.30545209750566893,0.016647474275894164,9.0,0.6363961030678917,0.34423076923076923,0.0027196414661020568,22.586759749996418,2
yeast,0.15,mcar,MCAR,fimf,FIMF,mixed,0.1859507084991492,0.014121747618567472,11.735518416498962,0.15845296563090622,0.22522322900113068,0.3020930765788844,12.146692353999242,0.12951836332941072,6.5,6.363961030678928,93.68932038834953,6.178602942406722,0.41638532280921936,0.014121765208908664,0.29161764326942896,0.0020912745003784316,9.05,0.4242640687119283,0.3307692307692308,0.016317848796612616,24.339470124999934,2
yeast,0.15,mcar,MCAR,ml-csfs,ML-CSFS,knn,1.5182524170013494,0.9021946542905929,18.573864688001777,0.6063359628394519,0.016109187497931998,0.0006992402228009995,20.108226292501058,0.296557931673942,13.5,10.606601717798213,86.89320388349515,10.297671570677874,0.4551226645708084,0.028325105643110166,0.30084963151927435,0.0063605537701118915,9.125,0.10606601717798113,0.3403846153846154,0.008158924398306289,40.234556541996426,2
